88,7,1.1.88,True,12/18/2021,4/19/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
89,7,1.1.89,True,6/8/2022,4/19/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
90,7,1.1.90,True,12/8/2021,4/19/2021,5,2,1.78,9,145118.40973340155,145118.40973340155,2829188.7168905116,1
91,7,1.1.91,True,12/18/2021,4/19/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
92,7,1.1.92,True,6/8/2022,4/19/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
93,7,1.1.93,True,12/18/2021,4/20/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
94,7,1.1.94,True,6/8/2022,4/20/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
95,7,1.1.95,True,6/8/2022,4/20/2021,3,3,2.5,7,351562.5,351562.5,6853966.082656757,1
96,7,1.1.96,True,6/8/2022,4/20/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
97,7,1.1.97,True,6/8/2022,4/20/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
98,7,1.1.98,True,6/8/2022,4/20/2021,5,5,2.5,7,351562.5,351562.5,6853966.082656757,1
99,7,1.1.99,True,12/18/2021,4/20/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
100,7,1.1.100,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
101,7,1.1.101,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
102,7,1.1.102,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
103,7,1.1.103,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
104,7,1.1.104,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
105,7,1.1.105,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
106,7,1.1.106,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
107,7,1.1.107,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
108,7,1.1.108,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
109,7,1.1.109,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
110,7,1.1.110,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
111,7,1.1.111,True,10/9/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
112,7,1.1.112,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
113,7,1.1.113,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
114,7,1.1.114,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
115,7,1.1.115,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
116,7,1.1.116,True,12/28/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
117,7,1.1.117,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
118,7,1.1.118,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
119,7,1.1.119,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
120,7,1.1.120,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
121,7,1.1.121,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
122,7,1.1.122,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
123,7,1.1.123,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
124,7,1.1.124,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
125,7,1.1.125,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
126,7,1.1.126,True,12/30/2021,4/25/2021,5,4,2.26,7,191872.67352044536,191872.67352044536,3740697.021149314,1
127,7,1.1.127,True,10/10/2021,4/25/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
128,7,1.1.128,True,9/19/2021,4/25/2021,5,3,2.02,7,97829.69707938818,97829.69707938818,1907260.94409589,1
